temperature,humidity,wind_speed,rainfall,time_of_day,crop_type,disease_type,label
35.5,85.0,13.3,0.8,Afternoon,Tomato,Bacterial spot,Bad
38.4,77.0,7.3,1.7,Afternoon,Tomato,Bacterial spot,Bad
25.8,39.5,5.7,2.3,Night,Tomato,Bacterial spot,Bad
30.4,81.0,11.8,0.0,Night,Tomato,Bacterial spot,Bad
30.6,43.4,6.8,0.0,Afternoon,Tomato,Bacterial spot,Bad
35.2,54.6,6.8,0.0,Night,Tomato,Bacterial spot,Bad
23.4,57.6,4.8,0.0,Morning,Tomato,Early blight,Good
24.9,74.8,4.6,0.0,Evening,Tomato,Early blight,Good
30.3,79.2,4.0,0.0,Morning,Tomato,Early blight,Good
25.4,64.0,6.6,0.0,Evening,Tomato,Early blight,Good
24.5,67.8,4.6,0.0,Morning,Tomato,Early blight,Good
31.5,77.8,2.4,0.0,Evening,Tomato,Early blight,Good
30.6,64.9,4.7,0.0,Morning,Tomato,Early blight,Good
20.6,55.7,9.6,0.0,Evening,Tomato,Early blight,Good
31.5,68.4,4.0,0.0,Morning,Tomato,Early blight,Good
25.4,64.6,6.8,0.0,Evening,Tomato,Early blight,Good
24.9,77.2,5.4,0.0,Evening,Tomato,Early blight,Good
22.7,50.8,8.7,0.0,Evening,Tomato,Early blight,Good
25.2,53.6,6.5,0.0,Evening,Tomato,Early blight,Good
28.6,51.7,2.7,0.0,Evening,Tomato,Early blight,Good
24.9,78.3,3.0,0.0,Evening,Tomato,Early blight,Good
25.3,64.0,7.7,0.0,Morning,Tomato,Early blight,Good
29.9,55.3,5.1,0.0,Evening,Tomato,Early blight,Good
30.1,54.0,5.9,0.0,Evening,Tomato,Early blight,Good
29.7,63.6,9.6,0.0,Evening,Tomato,Early blight,Good
25.1,71.3,8.8,0.0,Evening,Tomato,Early blight,Good
30.6,50.6,7.8,0.0,Morning,Tomato,Early blight,Good
27.1,57.0,9.1,0.0,Morning,Tomato,Early blight,Good
25.3,69.7,2.2,0.0,Evening,Tomato,Early blight,Good
27.5,73.3,5.2,0.0,Evening,Tomato,Early blight,Good
30.8,56.5,5.3,0.0,Evening,Tomato,Early blight,Good
26.2,67.6,2.5,0.0,Evening,Tomato,Early blight,Good
27.0,76.6,9.8,0.0,Evening,Tomato,Early blight,Good
26.8,78.6,4.1,0.0,Evening,Tomato,Early blight,Good
31.2,61.2,4.1,0.0,Evening,Tomato,Early blight,Good
23.4,68.3,6.0,0.0,Evening,Tomato,Early blight,Good
21.1,75.3,6.4,0.0,Evening,Tomato,Early blight,Good
30.6,63.9,4.4,0.0,Evening,Tomato,Early blight,Good
31.2,51.6,3.4,0.0,Evening,Tomato,Early blight,Good
22.9,68.6,3.9,0.0,Morning,Tomato,Early blight,Good
29.4,55.4,3.4,0.0,Evening,Tomato,Early blight,Good
27.3,73.6,8.3,0.0,Evening,Tomato,Early blight,Good
30.5,55.8,8.4,0.0,Evening,Tomato,Early blight,Good
22.6,60.2,3.4,0.0,Morning,Tomato,Early blight,Good
30.8,69.7,8.4,0.0,Evening,Tomato,Early blight,Good
22.7,71.3,4.7,0.0,Evening,Tomato,Early blight,Good
31.8,70.3,3.3,0.0,Evening,Tomato,Early blight,Good
22.9,79.1,6.3,0.0,Morning,Tomato,Early blight,Good
32.0,55.4,9.8,0.0,Morning,Tomato,Early blight,Good
29.4,71.1,6.2,0.0,Evening,Tomato,Early blight,Good
26.1,61.6,6.5,0.0,Morning,Tomato,Early blight,Good
20.7,62.2,8.4,0.0,Evening,Tomato,Early blight,Good
20.1,56.7,4.9,0.0,Evening,Tomato,Early blight,Good
25.2,58.4,5.7,0.0,Evening,Tomato,Early blight,Good
26.2,61.5,6.8,0.0,Evening,Tomato,Early blight,Good
21.1,69.4,6.5,0.0,Evening,Tomato,Early blight,Good
25.5,67.2,3.9,0.0,Morning,Tomato,Early blight,Good
23.7,59.5,6.0,0.0,Morning,Tomato,Early blight,Good
22.4,71.7,6.3,0.0,Morning,Tomato,Early blight,Good
25.9,63.4,6.6,0.0,Evening,Tomato,Early blight,Good
27.4,55.1,2.3,0.0,Morning,Tomato,Early blight,Good
24.7,66.5,9.3,0.0,Morning,Tomato,Early blight,Good
26.5,62.0,5.0,0.0,Evening,Tomato,Early blight,Good
26.8,52.3,8.3,0.0,Evening,Tomato,Early blight,Good
23.1,70.6,5.7,0.0,Morning,Tomato,Early blight,Good
30.5,62.2,2.3,0.0,Evening,Tomato,Early blight,Good
23.8,74.7,7.4,0.0,Morning,Tomato,Early blight,Good
21.2,52.2,7.5,0.0,Evening,Tomato,Early blight,Good
25.8,54.7,7.0,0.0,Evening,Tomato,Early blight,Good
22.8,63.8,3.9,0.0,Morning,Tomato,Early blight,Good
26.6,77.1,3.8,0.0,Evening,Tomato,Early blight,Good
20.5,55.9,2.7,0.0,Evening,Tomato,Early blight,Good
24.3,57.9,9.0,0.0,Evening,Tomato,Early blight,Good
20.4,53.8,4.2,0.0,Morning,Tomato,Early blight,Good
27.9,65.4,9.2,0.0,Evening,Tomato,Early blight,Good
23.4,71.9,7.3,0.0,Evening,Tomato,Early blight,Good
29.9,65.1,8.5,0.0,Morning,Tomato,Early blight,Good
29.7,50.3,2.8,0.0,Morning,Tomato,Early blight,Good
30.6,69.4,7.1,0.0,Evening,Tomato,Early blight,Good
28.1,66.5,3.1,0.0,Morning,Tomato,Early blight,Good
29.1,59.1,8.1,0.0,Evening,Tomato,Early blight,Good
25.7,60.8,8.7,0.0,Morning,Tomato,Early blight,Good
25.4,50.1,4.1,0.0,Evening,Tomato,Early blight,Good
23.0,74.4,5.5,0.0,Morning,Tomato,Early blight,Good
28.2,52.3,3.3,0.0,Evening,Tomato,Early blight,Good
28.2,56.4,5.3,0.0,Morning,Tomato,Early blight,Good
30.3,72.5,3.6,0.0,Evening,Tomato,Early blight,Good
24.6,72.4,4.4,0.0,Evening,Tomato,Early blight,Good
30.3,79.6,8.8,0.0,Morning,Tomato,Early blight,Good
22.3,51.9,6.8,0.0,Morning,Tomato,Early blight,Good
31.8,74.8,9.4,0.0,Morning,Tomato,Early blight,Good
28.6,75.9,2.7,0.0,Evening,Tomato,Early blight,Good
22.9,52.4,6.1,0.0,Morning,Tomato,Early blight,Good
26.2,57.4,7.6,0.0,Evening,Tomato,Early blight,Good
26.2,57.8,9.1,0.0,Morning,Tomato,Early blight,Good
26.5,80.0,4.4,0.0,Evening,Tomato,Early blight,Good
30.2,73.1,5.5,0.0,Morning,Tomato,Early blight,Good
26.3,61.6,2.8,0.0,Evening,Tomato,Early blight,Good
23.3,59.7,7.0,0.0,Morning,Tomato,Early blight,Good
27.5,72.3,9.3,0.0,Evening,Tomato,Early blight,Good
21.6,66.8,8.2,0.0,Morning,Tomato,Early blight,Good
30.4,74.9,5.6,0.0,Evening,Tomato,Early blight,Good
21.8,54.2,4.3,0.0,Morning,Tomato,Early blight,Good
25.3,72.8,3.3,0.0,Morning,Tomato,Early blight,Good
26.6,62.6,9.3,0.0,Morning,Tomato,Early blight,Good
20.9,58.4,9.7,0.0,Morning,Tomato,Early blight,Good
21.1,59.1,3.8,0.0,Morning,Tomato,Early blight,Good
24.1,60.9,9.7,0.0,Evening,Tomato,Early blight,Good
29.1,52.4,3.0,0.0,Morning,Tomato,Early blight,Good
25.0,52.1,7.5,0.0,Morning,Tomato,Early blight,Good
26.2,51.6,5.3,0.0,Evening,Tomato,Early blight,Good
24.5,66.0,6.7,0.0,Morning,Tomato,Early blight,Good
23.9,76.9,7.1,0.0,Evening,Tomato,Early blight,Good
29.4,77.4,5.9,0.0,Evening,Tomato,Early blight,Good
30.9,71.6,9.4,0.0,Evening,Tomato,Early blight,Good
24.7,66.8,9.1,0.0,Evening,Tomato,Early blight,Good
21.2,66.7,9.2,0.0,Morning,Tomato,Early blight,Good
30.2,51.2,9.3,0.0,Morning,Tomato,Early blight,Good
21.2,51.0,3.7,0.0,Morning,Tomato,Early blight,Good
27.7,69.3,7.8,0.0,Morning,Tomato,Early blight,Good
25.9,78.3,4.1,0.0,Evening,Tomato,Early blight,Good
23.6,55.9,9.0,0.0,Morning,Tomato,Early blight,Good
29.1,78.3,6.8,0.0,Evening,Tomato,Early blight,Good
31.1,59.3,5.7,0.0,Evening,Tomato,Early blight,Good
28.3,66.2,7.8,0.0,Evening,Tomato,Early blight,Good
25.9,74.4,5.5,0.0,Evening,Tomato,Early blight,Good
23.5,58.2,5.6,0.0,Evening,Tomato,Early blight,Good
24.1,78.7,7.7,0.0,Evening,Tomato,Early blight,Good
25.8,54.7,5.3,0.0,Morning,Tomato,Early blight,Good
27.9,64.3,2.9,0.0,Morning,Tomato,Early blight,Good
31.8,53.2,9.4,0.0,Morning,Tomato,Early blight,Good
28.9,69.6,9.0,0.0,Morning,Tomato,Early blight,Good
29.3,61.3,5.2,0.0,Morning,Tomato,Early blight,Good
29.0,67.7,2.7,0.0,Morning,Tomato,Early blight,Good
29.9,59.8,7.6,0.0,Morning,Tomato,Early blight,Good
21.3,65.5,2.2,0.0,Morning,Tomato,Early blight,Good
31.1,62.9,7.5,0.0,Evening,Tomato,Early blight,Good
20.2,54.2,5.5,0.0,Morning,Tomato,Early blight,Good
21.8,74.4,5.7,0.0,Evening,Tomato,Early blight,Good
20.2,53.0,3.6,0.0,Morning,Tomato,Early blight,Good
26.7,52.5,5.4,0.0,Evening,Tomato,Early blight,Good
22.1,56.1,8.4,0.0,Morning,Tomato,Early blight,Good
26.5,55.9,6.3,0.0,Morning,Tomato,Early blight,Good
31.7,71.8,6.5,0.0,Evening,Tomato,Early blight,Good
29.8,65.3,4.3,0.0,Evening,Tomato,Early blight,Good
22.5,71.1,7.7,0.0,Morning,Tomato,Early blight,Good
26.3,57.7,5.3,0.0,Morning,Tomato,Early blight,Good
27.5,59.6,3.4,0.0,Evening,Tomato,Early blight,Good
25.1,53.0,9.4,0.0,Evening,Tomato,Early blight,Good
30.8,54.8,3.3,0.0,Morning,Tomato,Early blight,Good
26.8,67.7,9.9,0.0,Evening,Tomato,Early blight,Good
23.1,57.4,2.1,0.0,Evening,Tomato,Early blight,Good
21.6,60.6,6.6,0.0,Morning,Tomato,Early blight,Good
24.3,76.2,2.8,0.0,Evening,Tomato,Early blight,Good
25.4,77.5,2.7,0.0,Evening,Tomato,Early blight,Good
23.0,58.4,6.9,0.0,Morning,Tomato,Early blight,Good
23.3,51.7,3.3,0.0,Morning,Tomato,Early blight,Good
31.7,78.3,9.6,0.0,Evening,Tomato,Early blight,Good
29.9,72.1,2.7,0.0,Morning,Tomato,Early blight,Good
20.0,60.4,8.1,0.0,Morning,Tomato,Early blight,Good
26.8,79.7,3.4,0.0,Evening,Tomato,Early blight,Good
21.0,53.6,9.8,0.0,Morning,Tomato,Early blight,Good
28.1,75.1,6.9,0.0,Evening,Tomato,Early blight,Good
23.3,73.6,7.7,0.0,Evening,Tomato,Early blight,Good
24.7,50.2,3.0,0.0,Evening,Tomato,Early blight,Good
21.3,60.1,5.7,0.0,Morning,Tomato,Early blight,Good
26.8,56.2,4.4,0.0,Morning,Tomato,Early blight,Good
20.4,52.4,8.3,0.0,Evening,Tomato,Early blight,Good
31.4,58.1,5.3,0.0,Evening,Tomato,Early blight,Good
20.1,53.8,6.0,0.0,Morning,Tomato,Early blight,Good
25.5,51.0,9.9,0.0,Morning,Tomato,Early blight,Good
28.9,63.5,2.2,0.0,Evening,Tomato,Early blight,Good
30.2,71.5,2.0,0.0,Morning,Tomato,Early blight,Good
28.9,66.6,5.9,0.0,Morning,Tomato,Early blight,Good
26.3,67.8,7.3,0.0,Evening,Tomato,Early blight,Good
30.4,75.0,3.8,0.0,Evening,Tomato,Early blight,Good
27.4,52.8,8.1,0.0,Evening,Tomato,Early blight,Good
28.8,57.3,7.9,0.0,Morning,Tomato,Early blight,Good
25.5,63.1,6.1,0.0,Morning,Tomato,Early blight,Good
27.5,77.0,8.3,0.0,Evening,Tomato,Early blight,Good
27.8,69.9,4.7,0.0,Morning,Tomato,Early blight,Good
28.0,68.4,7.7,0.0,Morning,Tomato,Early blight,Good
23.8,78.4,6.2,0.0,Morning,Tomato,Early blight,Good
31.5,57.7,8.8,0.0,Morning,Tomato,Early blight,Good
26.9,79.2,3.3,0.0,Evening,Tomato,Early blight,Good
24.8,58.9,3.2,0.0,Morning,Tomato,Early blight,Good
30.0,62.2,6.2,0.0,Morning,Tomato,Early blight,Good
25.5,63.8,8.7,0.0,Morning,Tomato,Early blight,Good
21.8,65.1,3.5,0.0,Evening,Tomato,Early blight,Good
22.3,59.0,7.2,0.0,Morning,Tomato,Early blight,Good
21.3,66.5,6.4,0.0,Evening,Tomato,Early blight,Good
27.8,61.9,9.4,0.0,Morning,Tomato,Early blight,Good
23.0,71.0,3.1,0.0,Evening,Tomato,Early blight,Good
31.2,74.6,5.9,0.0,Morning,Tomato,Early blight,Good
24.6,54.8,2.8,0.0,Evening,Tomato,Early blight,Good
22.1,68.1,4.4,0.0,Morning,Tomato,Early blight,Good
29.6,68.6,8.8,0.0,Evening,Tomato,Early blight,Good
24.2,75.9,7.2,0.0,Morning,Tomato,Early blight,Good
31.3,62.3,6.1,0.0,Evening,Tomato,Early blight,Good
29.3,70.0,2.9,0.0,Morning,Tomato,Early blight,Good
29.1,63.6,5.5,0.0,Evening,Tomato,Early blight,Good
28.1,53.8,9.5,0.0,Evening,Tomato,Early blight,Good
25.3,66.4,9.1,0.0,Morning,Tomato,Early blight,Good
23.1,55.0,4.5,0.0,Evening,Tomato,Early blight,Good
30.1,60.4,9.3,0.0,Evening,Tomato,Early blight,Good
20.2,57.0,6.2,0.0,Evening,Tomato,Early blight,Good
25.6,67.0,5.9,0.0,Morning,Tomato,Early blight,Good
30.5,55.9,9.5,0.0,Evening,Tomato,Early blight,Good
26.0,61.1,8.7,0.0,Morning,Tomato,Early blight,Good
23.6,50.8,2.9,0.0,Evening,Tomato,Early blight,Good
29.7,63.0,5.2,0.0,Evening,Tomato,Early blight,Good
21.7,53.7,3.5,0.0,Morning,Tomato,Early blight,Good
20.9,61.2,5.4,0.0,Evening,Tomato,Early blight,Good
27.2,72.0,8.1,0.0,Morning,Tomato,Early blight,Good
28.2,78.3,8.8,0.0,Evening,Tomato,Early blight,Good
21.3,76.7,8.9,0.0,Evening,Tomato,Early blight,Good
24.4,72.1,8.5,0.0,Morning,Tomato,Early blight,Good
20.3,70.2,3.4,0.0,Evening,Tomato,Early blight,Good
23.0,75.5,8.1,0.0,Evening,Tomato,Early blight,Good
29.7,68.7,8.8,0.0,Morning,Tomato,Early blight,Good
29.4,69.8,3.1,0.0,Morning,Tomato,Early blight,Good
24.0,68.6,7.6,0.0,Evening,Tomato,Early blight,Good
26.7,75.1,3.5,0.0,Morning,Tomato,Early blight,Good
28.3,75.2,7.4,0.0,Morning,Tomato,Early blight,Good
31.8,72.0,9.9,0.0,Evening,Tomato,Early blight,Good
31.7,68.4,4.8,0.0,Evening,Tomato,Early blight,Good
20.5,75.9,5.2,0.0,Morning,Tomato,Early blight,Good
25.4,77.9,3.3,0.0,Evening,Tomato,Early blight,Good
30.4,55.6,5.3,0.0,Morning,Tomato,Early blight,Good
28.3,74.9,3.0,0.0,Morning,Tomato,Early blight,Good
28.9,60.7,9.9,0.0,Evening,Tomato,Early blight,Good
29.8,74.6,6.2,0.0,Evening,Tomato,Early blight,Good
30.0,56.6,8.1,0.0,Morning,Tomato,Early blight,Good
26.7,56.2,3.2,0.0,Morning,Tomato,Early blight,Good
24.3,54.7,3.1,0.0,Morning,Tomato,Early blight,Good
25.9,70.8,7.9,0.0,Evening,Tomato,Early blight,Good
26.4,64.9,2.8,0.0,Evening,Tomato,Early blight,Good
23.4,59.6,8.2,0.0,Evening,Tomato,Early blight,Good
24.9,69.6,5.2,0.0,Evening,Tomato,Early blight,Good
27.0,64.0,6.0,0.0,Evening,Tomato,Early blight,Good
28.8,71.8,5.9,0.0,Evening,Tomato,Early blight,Good
26.4,51.3,6.9,0.0,Morning,Tomato,Early blight,Good
21.7,53.0,4.5,0.0,Morning,Tomato,Early blight,Good
23.5,52.4,3.9,0.0,Morning,Tomato,Early blight,Good
20.7,62.8,3.9,0.0,Morning,Tomato,Early blight,Good
28.4,52.8,8.9,0.0,Morning,Tomato,Early blight,Good
27.0,69.9,5.4,0.0,Morning,Tomato,Early blight,Good
23.9,51.2,2.2,0.0,Evening,Tomato,Early blight,Good
27.6,57.8,9.7,0.0,Morning,Tomato,Early blight,Good
31.1,58.3,8.6,0.0,Morning,Tomato,Early blight,Good
27.4,54.3,4.6,0.0,Evening,Tomato,Early blight,Good
26.7,63.5,9.0,0.0,Morning,Tomato,Early blight,Good
26.8,77.8,4.9,0.0,Morning,Tomato,Early blight,Good
27.6,74.8,3.5,0.0,Morning,Tomato,Early blight,Good
27.6,68.6,9.6,0.0,Evening,Tomato,Early blight,Good
23.0,67.8,8.1,0.0,Evening,Tomato,Early blight,Good
29.8,58.8,7.9,0.0,Morning,Tomato,Early blight,Good
28.1,54.0,4.5,0.0,Morning,Tomato,Early blight,Good
23.4,60.4,2.5,0.0,Evening,Tomato,Early blight,Good
23.4,57.5,3.7,0.0,Evening,Tomato,Early blight,Good
25.0,56.0,8.8,0.0,Morning,Tomato,Early blight,Good
27.0,78.7,3.4,0.0,Evening,Tomato,Early blight,Good
31.2,77.3,8.2,0.0,Morning,Tomato,Early blight,Good
30.1,63.2,4.9,0.0,Morning,Tomato,Early blight,Good
27.5,58.1,3.9,0.0,Morning,Tomato,Early blight,Good
27.3,65.0,4.7,0.0,Evening,Tomato,Early blight,Good
28.9,67.2,4.2,0.0,Evening,Tomato,Early blight,Good
20.7,55.0,8.3,0.0,Evening,Tomato,Early blight,Good
29.7,54.1,8.3,0.0,Morning,Tomato,Early blight,Good
31.6,72.9,5.2,0.0,Evening,Tomato,Early blight,Good
30.3,75.7,8.6,0.0,Morning,Tomato,Early blight,Good
27.5,68.1,2.2,0.0,Evening,Tomato,Early blight,Good
26.3,58.8,3.0,0.0,Evening,Tomato,Early blight,Good
23.9,55.0,4.5,0.0,Evening,Tomato,Early blight,Good
30.4,51.5,8.2,0.0,Morning,Tomato,Early blight,Good
25.0,55.3,3.8,0.0,Evening,Tomato,Early blight,Good
26.8,66.3,7.3,0.0,Morning,Tomato,Early blight,Good
25.3,54.8,9.1,0.0,Evening,Tomato,Early blight,Good
21.8,54.9,9.9,0.0,Morning,Tomato,Early blight,Good
26.0,77.4,7.2,0.0,Morning,Tomato,Early blight,Good
22.3,57.2,9.9,0.0,Evening,Tomato,Early blight,Good
20.8,78.6,8.8,0.0,Evening,Tomato,Early blight,Good
23.7,67.6,5.2,0.0,Evening,Tomato,Early blight,Good
22.1,75.1,6.5,0.0,Evening,Tomato,Early blight,Good
25.0,66.0,2.8,0.0,Evening,Tomato,Early blight,Good
29.4,52.9,9.4,0.0,Morning,Tomato,Early blight,Good
26.0,67.5,2.6,0.0,Morning,Tomato,Early blight,Good
25.9,77.1,7.9,0.0,Morning,Tomato,Early blight,Good
31.9,63.7,6.2,0.0,Evening,Tomato,Early blight,Good
28.5,74.9,5.0,0.0,Morning,Tomato,Early blight,Good
20.3,52.6,7.8,0.0,Morning,Tomato,Early blight,Good
20.5,63.9,2.4,0.0,Evening,Tomato,Early blight,Good
25.0,65.2,8.8,0.0,Morning,Tomato,Early blight,Good
20.6,74.1,6.8,0.0,Morning,Tomato,Early blight,Good
23.7,56.1,2.3,0.0,Evening,Tomato,Early blight,Good
28.6,77.4,4.7,0.0,Morning,Tomato,Early blight,Good
31.1,67.4,2.5,0.0,Evening,Tomato,Early blight,Good
28.9,64.9,6.8,0.0,Morning,Tomato,Early blight,Good
29.1,50.7,4.9,0.0,Evening,Tomato,Early blight,Good
30.9,66.2,4.5,0.0,Evening,Tomato,Early blight,Good
30.0,76.3,3.1,0.0,Evening,Tomato,Early blight,Good
31.9,73.9,2.6,0.0,Morning,Tomato,Early blight,Good
22.6,74.5,4.6,0.0,Evening,Tomato,Early blight,Good
25.1,64.9,4.6,0.0,Morning,Tomato,Early blight,Good
26.6,62.1,3.7,0.0,Evening,Tomato,Early blight,Good
30.6,58.0,3.8,0.0,Evening,Tomato,Early blight,Good
23.1,78.5,8.0,0.0,Evening,Tomato,Early blight,Good
27.5,74.2,6.8,0.0,Morning,Tomato,Early blight,Good
25.4,61.4,5.6,0.0,Evening,Tomato,Early blight,Good
23.7,52.5,5.9,0.0,Evening,Tomato,Early blight,Good
30.0,58.7,5.0,0.0,Evening,Tomato,Early blight,Good
21.4,74.0,7.6,0.0,Evening,Tomato,Early blight,Good
22.2,67.4,3.3,0.0,Evening,Tomato,Early blight,Good
26.8,67.5,7.2,0.0,Morning,Tomato,Early blight,Good
25.9,72.8,4.5,0.0,Evening,Tomato,Early blight,Good
25.1,75.4,4.9,0.0,Evening,Tomato,Early blight,Good
27.4,68.6,8.6,0.0,Evening,Tomato,Early blight,Good
31.8,63.2,8.8,0.0,Evening,Tomato,Early blight,Good
29.6,63.3,3.8,0.0,Evening,Tomato,Early blight,Good
31.1,53.9,9.5,0.0,Evening,Tomato,Early blight,Good
30.5,79.5,9.6,0.0,Evening,Tomato,Early blight,Good
23.8,60.2,7.2,0.0,Morning,Tomato,Early blight,Good
26.5,63.2,2.2,0.0,Evening,Tomato,Early blight,Good
24.3,72.1,4.7,0.0,Evening,Tomato,Early blight,Good
29.8,58.4,6.5,0.0,Evening,Tomato,Early blight,Good
23.6,77.1,2.9,0.0,Evening,Tomato,Early blight,Good
30.2,52.0,6.9,0.0,Morning,Tomato,Early blight,Good
31.4,71.2,6.8,0.0,Morning,Tomato,Early blight,Good
22.0,77.8,8.4,0.0,Morning,Tomato,Early blight,Good
22.5,57.3,8.6,0.0,Evening,Tomato,Early blight,Good
31.4,71.4,8.3,0.0,Evening,Tomato,Early blight,Good
27.0,51.4,3.6,0.0,Morning,Tomato,Early blight,Good
27.7,61.2,2.5,0.0,Morning,Tomato,Early blight,Good
26.1,76.9,7.4,0.0,Morning,Tomato,Early blight,Good
20.0,58.1,2.1,0.0,Morning,Tomato,Early blight,Good
20.6,52.0,3.8,0.0,Morning,Tomato,Early blight,Good
31.0,78.8,3.2,0.0,Evening,Tomato,Early blight,Good
28.6,59.4,8.4,0.0,Morning,Tomato,Early blight,Good
26.0,56.6,6.5,0.0,Evening,Tomato,Early blight,Good
23.8,61.0,4.2,0.0,Evening,Tomato,Early blight,Good
21.2,67.3,8.3,0.0,Evening,Tomato,Early blight,Good
24.0,65.1,3.2,0.0,Morning,Tomato,Early blight,Good
31.7,77.7,5.7,0.0,Evening,Tomato,Early blight,Good
28.8,58.6,3.4,0.0,Evening,Tomato,Early blight,Good
30.3,79.4,5.8,0.0,Morning,Tomato,Early blight,Good
31.9,64.2,9.9,0.0,Evening,Tomato,Early blight,Good
25.4,79.2,6.5,0.0,Morning,Tomato,Early blight,Good
22.0,78.9,5.6,0.0,Morning,Tomato,Early blight,Good
28.3,51.4,8.1,0.0,Evening,Tomato,Early blight,Good
30.6,56.3,9.0,0.0,Morning,Tomato,Early blight,Good
29.3,65.8,8.4,0.0,Morning,Tomato,Early blight,Good
29.0,79.5,5.1,0.0,Evening,Tomato,Early blight,Good
27.9,61.0,8.7,0.0,Evening,Tomato,Early blight,Good
31.4,72.6,9.6,0.0,Morning,Tomato,Early blight,Good
22.2,67.5,8.3,0.0,Evening,Tomato,Early blight,Good
21.6,76.7,4.1,0.0,Morning,Tomato,Early blight,Good
23.4,64.7,4.8,0.0,Evening,Tomato,Early blight,Good
29.9,67.6,3.6,0.0,Evening,Tomato,Early blight,Good
23.5,75.3,7.7,0.0,Morning,Tomato,Early blight,Good
27.3,60.8,9.7,0.0,Evening,Tomato,Early blight,Good
28.1,51.9,10.0,0.0,Evening,Tomato,Early blight,Good
22.3,50.8,3.6,0.0,Evening,Tomato,Early blight,Good
21.1,53.5,9.1,0.0,Evening,Tomato,Early blight,Good
29.3,73.8,6.8,0.0,Morning,Tomato,Early blight,Good
27.9,77.9,9.1,0.0,Evening,Tomato,Early blight,Good
27.4,63.7,6.4,0.0,Evening,Tomato,Early blight,Good
26.6,58.8,8.2,0.0,Morning,Tomato,Early blight,Good
27.9,53.7,7.9,0.0,Evening,Tomato,Early blight,Good
31.8,52.3,6.9,0.0,Evening,Tomato,Early blight,Good
26.8,50.0,5.8,0.0,Morning,Tomato,Early blight,Good
20.8,57.3,5.2,0.0,Morning,Tomato,Early blight,Good
31.7,63.7,3.8,0.0,Evening,Tomato,Early blight,Good
22.9,57.5,8.5,0.0,Morning,Tomato,Early blight,Good
23.0,72.5,3.6,0.0,Evening,Tomato,Early blight,Good
27.2,63.8,9.8,0.0,Evening,Tomato,Early blight,Good
20.8,56.9,6.0,0.0,Evening,Tomato,Early blight,Good
30.3,51.1,6.3,0.0,Morning,Tomato,Early blight,Good
29.5,79.1,8.0,0.0,Morning,Tomato,Early blight,Good
26.7,57.0,8.4,0.0,Evening,Tomato,Early blight,Good
24.0,77.5,3.9,0.0,Morning,Tomato,Early blight,Good
22.0,78.8,9.2,0.0,Morning,Tomato,Early blight,Good
25.1,61.1,8.9,0.0,Evening,Tomato,Early blight,Good
28.8,68.6,7.5,0.0,Morning,Tomato,Early blight,Good
21.4,79.7,2.7,0.0,Morning,Tomato,Early blight,Good
30.0,62.4,8.6,0.0,Evening,Tomato,Early blight,Good
24.3,60.3,9.7,0.0,Evening,Tomato,Early blight,Good
27.3,61.4,7.7,0.0,Evening,Tomato,Early blight,Good
21.6,58.5,8.3,0.0,Morning,Tomato,Early blight,Good
29.4,60.9,5.4,0.0,Evening,Tomato,Early blight,Good
28.3,75.5,5.0,0.0,Evening,Tomato,Early blight,Good
23.4,54.0,6.1,0.0,Morning,Tomato,Early blight,Good
22.6,60.5,6.4,0.0,Morning,Tomato,Early blight,Good
27.9,79.0,6.4,0.0,Morning,Tomato,Early blight,Good
30.2,66.9,2.9,0.0,Evening,Tomato,Early blight,Good
28.1,55.0,9.5,0.0,Morning,Tomato,Early blight,Good
22.1,62.5,4.6,0.0,Morning,Tomato,Early blight,Good
31.5,77.9,3.7,0.0,Morning,Tomato,Early blight,Good
28.5,77.4,3.6,0.0,Evening,Tomato,Early blight,Good
20.4,71.3,9.4,0.0,Morning,Tomato,Early blight,Good
30.0,73.6,9.4,0.0,Morning,Tomato,Early blight,Good
25.0,71.9,2.7,0.0,Evening,Tomato,Early blight,Good
28.0,78.9,8.5,0.0,Evening,Tomato,Early blight,Good
31.5,59.8,8.1,0.0,Evening,Tomato,Early blight,Good
31.2,63.2,7.6,0.0,Morning,Tomato,Early blight,Good
25.7,58.3,6.8,0.0,Morning,Tomato,Early blight,Good
30.5,73.9,5.5,0.0,Evening,Tomato,Early blight,Good
25.1,75.1,5.9,0.0,Morning,Tomato,Early blight,Good
29.2,56.1,5.9,0.0,Evening,Tomato,Early blight,Good
26.0,68.8,4.4,0.0,Morning,Tomato,Early blight,Good
22.5,75.3,3.4,0.0,Evening,Tomato,Early blight,Good
26.4,69.8,3.1,0.0,Evening,Tomato,Early blight,Good
31.2,66.2,5.5,0.0,Morning,Tomato,Early blight,Good
31.7,73.4,4.6,0.0,Morning,Tomato,Early blight,Good
23.1,74.0,4.8,0.0,Morning,Tomato,Early blight,Good
22.3,67.7,2.5,0.0,Morning,Tomato,Early blight,Good
20.8,69.8,8.2,0.0,Morning,Tomato,Early blight,Good
29.0,66.8,7.0,0.0,Morning,Tomato,Early blight,Good
23.2,58.1,4.4,0.0,Morning,Tomato,Early blight,Good
25.3,56.2,4.7,0.0,Evening,Tomato,Early blight,Good
24.1,78.7,8.0,0.0,Evening,Tomato,Early blight,Good
22.1,55.2,7.0,0.0,Evening,Tomato,Early blight,Good
26.8,54.2,7.9,0.0,Morning,Tomato,Early blight,Good
